id,name,popularity,duration_ms,artists,id_artists,release_date,mood,url
1IT0WQk5J8NsaeII8ktdlZ,King For A Day,73,236293,"['Pierce The Veil', 'Kellin Quinn']","['4iJLPqClelZOBCBifm8Fzv', '3M9XAM57a4qFz3v6Lq27t2']",17-07-2012,Energetic,https://open.spotify.com/track/1IT0WQk5J8NsaeII8ktdlZ
3UGIZ8qcrMTwzLbx6Kttqt,Boyfriend,73,171333,['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],01-01-2012,Energetic,https://open.spotify.com/track/3UGIZ8qcrMTwzLbx6Kttqt
67WTwafOMgegV6ABnBQxcE,Some Nights,73,277040,['fun.'],['5nCi3BB41mBaMH9gfr6Su0'],14-02-2012,Energetic,https://open.spotify.com/track/67WTwafOMgegV6ABnBQxcE
05CrK6Q5VGtfPDtyQFJ4Kf,Sad Song (feat. Elena Coats),73,226330,"['We The Kings', 'Elena Coats']","['3ao3jf5d70Tf4fPh2bnXVl', '76rOhzdFrZx37hyeA5cQgZ']",01-01-2013,Energetic,https://open.spotify.com/track/7tYKa4wd7gL5LwcxidBPkG
6jdOi5U5LBzQrc4c1VT983,"Hold On, We're Going Home",73,227880,"['Drake', 'Majid Jordan']","['3TVXtAsR1Inumwj472S9r4', '4HzKw8XcD0piJmDrrPRCYk']",01-01-2013,Energetic,https://open.spotify.com/track/6jdOi5U5LBzQrc4c1VT983
2LGdO5MtFdyphi2EihANZG,Knee Socks,73,257563,['Arctic Monkeys'],['7Ln80lUS6He07XvHI8qqHH'],09-09-2013,Energetic,https://open.spotify.com/track/2LGdO5MtFdyphi2EihANZG
5wjmqUGN7vrAqFqDWrywlZ,Midnight Memories,73,176320,['One Direction'],['4AK6F7OLvEQ5QYCBNiQWHq'],25-11-2013,Energetic,https://open.spotify.com/track/5wjmqUGN7vrAqFqDWrywlZ
5ka2ajep9OAvU5Sgduhiex,Applause,73,212333,['Lady Gaga'],['1HY2Jd0NmPuamShAr6KMms'],11-11-2013,Energetic,https://open.spotify.com/track/5ka2ajep9OAvU5Sgduhiex
0aMHIW1lqrulVCx0LLlr6a,Cocoa Butter Kisses,73,307188,"['Chance the Rapper', 'VIC MENSA', 'Twista']","['1anyVhU62p31KFi8MEzkbf', '27w1NoOLMX7tJMYqcetPyG', '6vbY3hOaCAhC7VjucswgdS']",30-04-2013,Energetic,https://open.spotify.com/track/4mG24hii9mpF0DbhpB0oW8
6LW3Z1GqbL78TIjfDyg4zp,Afterglow,73,225172,"['Wilkinson', 'Becky Hill']","['6m8itYST9ADjBIYevXSb1r', '4EPJlUEBy49EX1wuFOvtjK']",01-01-2013,Energetic,https://open.spotify.com/track/6LW3Z1GqbL78TIjfDyg4zp
4jtyUzZm9WLc2AdaJ1dso7,0 To 100 / The Catch Up,73,275227,['Drake'],['3TVXtAsR1Inumwj472S9r4'],14-07-2013,Energetic,https://open.spotify.com/track/4jtyUzZm9WLc2AdaJ1dso7
009ImBOrIUlWgla8U05RAC,Unconditionally,73,228879,['Katy Perry'],['6jJ0s89eD6GaHleKKya26X'],01-01-2013,Energetic,https://open.spotify.com/track/009ImBOrIUlWgla8U05RAC
51ODNNDZm21HU7wI7cccRr,Latch,73,255632,"['Disclosure', 'Sam Smith']","['6nS5roXSAGhTGr34W6n7Et', '2wY79sveU1sp5g7SokKOiI']",03-06-2013,Energetic,https://open.spotify.com/track/51ODNNDZm21HU7wI7cccRr
5v8aEcHcaJIGYpfVVPtJjI,Wires,73,193080,['The Neighbourhood'],['77SW9BnxLY8rJ0RciFqkHh'],08-05-2013,Energetic,https://open.spotify.com/track/5v8aEcHcaJIGYpfVVPtJjI
6Uy6K3KdmUdAfelUp0SeXn,Brave,73,220573,['Sara Bareilles'],['2Sqr0DXoaYABbjBo9HaMkM'],16-07-2013,Energetic,https://open.spotify.com/track/6Uy6K3KdmUdAfelUp0SeXn
0boS4e6uXwp3zAvz1mLxZS,Run Boy Run,73,213267,['Woodkid'],['44TGR1CzjKBxSHsSEy7bi9'],01-01-2013,Energetic,https://open.spotify.com/track/0boS4e6uXwp3zAvz1mLxZS
1CQ2cMfrmFM1YdfmjENKVE,She Looks So Perfect,73,202496,['5 Seconds of Summer'],['5Rl15oVamLq7FbSb0NNBNy'],27-06-2014,Energetic,https://open.spotify.com/track/1CQ2cMfrmFM1YdfmjENKVE
0ug5NqcwcFR2xrfTkc7k8e,Style,73,231000,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],01-01-2014,Energetic,https://open.spotify.com/track/0ug5NqcwcFR2xrfTkc7k8e
1huvTbEYtgltjQRXzrNKGi,Don't,73,219840,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],21-06-2014,Energetic,https://open.spotify.com/track/1huvTbEYtgltjQRXzrNKGi
6jmTHeoWvBaSrwWttr8Xvu,I Mean It (feat. Remo),73,236480,"['G-Eazy', 'Remo']","['02kJSzxNuaWGqwubyUba0Z', '7rVA45AaxEEetdqc9NngiJ']",20-06-2014,Energetic,https://open.spotify.com/track/6jmTHeoWvBaSrwWttr8Xvu
4MflGTO2ZTcSQ12bWcyRgI,"Honey, I'm Good.",73,199263,['Andy Grammer'],['2oX42qP5ineK3hrhBECLmj'],05-08-2014,Energetic,https://open.spotify.com/track/4Tt6GiWS2V9sQjZjS2xjp2
5SsR3wtCOafDmZgvIdRhSm,Man Of The Year,73,216013,['ScHoolboy Q'],['5IcR3N7QB1j6KBL8eImZ8m'],01-01-2014,Energetic,https://open.spotify.com/track/5SsR3wtCOafDmZgvIdRhSm
1yj1ZztSGITJ5Nf4mfH92c,Spin You Around,73,212850,['Morgan Wallen'],['4oUHIQIBe0LHzYfvXNW4QM'],24-08-2015,Energetic,https://open.spotify.com/track/47Xj8eIAp7hYOOqArmkqZE
4scpF6J5uMBvoh6sFB7EL1,No Type,73,200080,['Rae Sremmurd'],['7iZtZyCzp3LItcw1wtPI3D'],06-01-2015,Energetic,https://open.spotify.com/track/4scpF6J5uMBvoh6sFB7EL1
26ky3sBMKv31Kpvil5pGDh,"Soldier, Poet, King",73,165680,['The Oh Hellos'],['3Fe3pszR2t4TOBVz41B1WR'],16-10-2015,Energetic,https://open.spotify.com/track/3xtiXNDbSKxy20I7D6vFUg
70eDxAyAraNTiD6lx2ZEnH,Ex's & Oh's,73,202173,['Elle King'],['3bhu7P5PfngueRHiB9hjcx'],13-02-2015,Energetic,https://open.spotify.com/track/70eDxAyAraNTiD6lx2ZEnH
25KybV9BOUlvcnv7nN3Pyo,In The Night,73,235653,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],28-08-2015,Energetic,https://open.spotify.com/track/25KybV9BOUlvcnv7nN3Pyo
3DXXKDbbZKyAZfNb96ST3q,Confident,73,205746,['Demi Lovato'],['6S2OmqARrzebs0tKUEyXyp'],01-01-2015,Energetic,https://open.spotify.com/track/3DXXKDbbZKyAZfNb96ST3q
1ixphys4A3NEXp6MDScfih,Be the One,73,202915,['Dua Lipa'],['6M2wZ9GZgrQXHCFfjv46we'],30-10-2015,Energetic,https://open.spotify.com/track/1ixphys4A3NEXp6MDScfih
3SipFlNddvL0XNZRLXvdZD,Heroes Tonight,73,208140,"['Janji', 'Johnning']","['5VXPJC0PNpJbzB10A39G8E', '1yPdXrLhRc50YbwiwCr1uN']",09-06-2015,Energetic,https://open.spotify.com/track/5fOjFkFA0k5MTOo1LmnVTO
1sWeSMifj6Z6kZyI6z3bRc,Warriors,73,171040,['Imagine Dragons'],['53XhwfbYqKCa1cC15pYq2q'],18-05-2015,Energetic,https://open.spotify.com/track/1sWeSMifj6Z6kZyI6z3bRc
3zU9rdflI65tK4dkkNSp77,Heroes (we could be),73,210013,"['Alesso', 'Tove Lo']","['4AVFqumd2ogHFlRbKIjp1t', '4NHQUGzhtTLFvgF5SZesLK']",26-05-2015,Energetic,https://open.spotify.com/track/3zU9rdflI65tK4dkkNSp77
0SF38KDlXNLJAxbYyOMnCy,Loud and Heavy,73,229928,['Cody Jinks'],['2v7wIbCkIzxOfT3GnqCexD'],12-01-2015,Energetic,https://open.spotify.com/track/1ppTqTBXqnlVGPxlluGHRE
1YakuHfzKxjnseCEeVQtrY,Don't Wanna Fall In Love,73,232368,['KYLE'],['4qBgvVog0wzW75IQ48mU7v'],02-10-2015,Energetic,https://open.spotify.com/track/1YakuHfzKxjnseCEeVQtrY
7DM4BPaS7uofFul3ywMe46,Vente Pa' Ca (feat. Maluma),73,259196,"['Ricky Martin', 'Maluma']","['7slfeZO9LsJbWgpkIoXBUJ', '1r4hJ1h58CWwUQe3MxPuau']",22-09-2016,Energetic,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46
3BtuIIrQlkujKPuWF2B85z,Too Good,73,263373,"['Drake', 'Rihanna']","['3TVXtAsR1Inumwj472S9r4', '5pKCCKE2ajJHZ9KAiaK11H']",06-05-2016,Energetic,https://open.spotify.com/track/3BtuIIrQlkujKPuWF2B85z
26ZX2JrAb8AFbr8FFfAsO7,sex (catching feelings),73,218808,['EDEN'],['1t20wYnTiAT0Bs7H1hv9Wt'],19-08-2016,Energetic,
44ONERBHALxftQNWq6dmyd,Side To Side,73,226160,"['Ariana Grande', 'Nicki Minaj']","['66CXWjxzNUsdJxJ2JdwvnR', '0hCNtLu0JehylgoiP8L4Gh']",01-04-2016,Energetic,https://open.spotify.com/track/44ONERBHALxftQNWq6dmyd
4z9gBZQjGS4QLb4LOvmeuA,Burning Up (Fire),73,203352,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],02-05-2016,Energetic,https://open.spotify.com/track/0aE3V0zgSD2YwkEHW42gxG
4ly1QBXEwYoDmje9rmEgC4,Head Over Boots,73,202347,['Jon Pardi'],['4MoAOfV4ROWofLG3a3hhBN'],13-05-2016,Energetic,https://open.spotify.com/track/4ly1QBXEwYoDmje9rmEgC4
20dP2DaMHIAmwWAbp7peSr,pick up the phone,73,252256,"['Young Thug', 'Travis Scott']","['50co4Is1HCEo8bhOyUWKpn', '0Y5tJX1MQlPlqiwlOH1tJY']",16-09-2016,Energetic,https://open.spotify.com/track/4GXl8l1MfZPf2GvpyRPJBf
6JjEVlMkfHWMeYavkEYzNO,Gassed Up,73,193911,['Nebu Kiniza'],['5lCY3tqdQxbeg5igSlObaT'],26-08-2016,Energetic,https://open.spotify.com/track/6JjEVlMkfHWMeYavkEYzNO
4F7A0DXBrmUAkp32uenhZt,Party Monster,73,249213,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],25-11-2016,Energetic,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt
7EYv3adMrIC5mqurz7fHhD,Superhero,73,179225,"['Unknown Brain', 'Chris Linton']","['0okpgBQamDqOZazBeH0J3I', '5Wpn7BDRJ8oq7CcF1EufWI']",26-11-2016,Energetic,https://open.spotify.com/track/4tF4f9GwL52a4VruWF5Brp
1BECwm5qkaBwlbfo4kpYx8,Death of a Bachelor,73,203507,['Panic! At The Disco'],['20JZFwl6HVl6yg8a4H3ZqK'],15-01-2016,Energetic,https://open.spotify.com/track/1BECwm5qkaBwlbfo4kpYx8
38kcwx5znepLWCIBID0Bwm,Kyouran Hey Kids!!,73,250973,['THE ORAL CIGARETTES'],['4rqJz9fE9prZvQd8WsQv6q'],05-01-2016,Energetic,https://open.spotify.com/track/38kcwx5znepLWCIBID0Bwm
3O8NlPh2LByMU9lSRSHedm,Controlla,73,245227,['Drake'],['3TVXtAsR1Inumwj472S9r4'],06-05-2016,Energetic,https://open.spotify.com/track/3O8NlPh2LByMU9lSRSHedm
7xHWNBFm6ObGEQPaUxHuKO,The Greatest (feat. Kendrick Lamar),73,210227,"['Sia', 'Kendrick Lamar']","['5WUlDfRSoLAfcVSX1WnrxN', '2YZyLoL8N0Wb9xBt1NhZWg']",21-10-2016,Energetic,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO
3nef5W8jTkXrOKgCu4kmq7,Dangerous Woman,73,235947,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],01-04-2016,Energetic,https://open.spotify.com/track/3nef5W8jTkXrOKgCu4kmq7
7f08qp3HROTkfrtNpiYGGo,Dirt On My Boots,73,201893,['Jon Pardi'],['4MoAOfV4ROWofLG3a3hhBN'],13-05-2016,Energetic,https://open.spotify.com/track/7f08qp3HROTkfrtNpiYGGo
54s6sdPuMjVtdB5d5KFzTC,Save Me,73,196506,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],02-05-2016,Energetic,https://open.spotify.com/track/7bxGcILuAjkZzaveU28ZJS
3cjF2OFRmip8spwZYQRKxP,Feel No Ways,73,240653,['Drake'],['3TVXtAsR1Inumwj472S9r4'],06-05-2016,Energetic,https://open.spotify.com/track/3cjF2OFRmip8spwZYQRKxP
76FZM38RC8XaAjJ77CVTNe,Into You,73,244453,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],01-04-2016,Energetic,https://open.spotify.com/track/76FZM38RC8XaAjJ77CVTNe
0bPnT6i9H1p8Vd85GS6Z7I,Night Shift,73,172253,['Jon Pardi'],['4MoAOfV4ROWofLG3a3hhBN'],13-05-2016,Energetic,https://open.spotify.com/track/0bPnT6i9H1p8Vd85GS6Z7I
6fwdbPMwP1zVStm8FybmkO,X (feat. Future),73,258880,"['21 Savage', 'Metro Boomin', 'Future']","['1URnnhqYAYcrqrcwql10ft', '0iEtIxbK0KxaSlF7G42ZOp', '1RyvyyTE3xzB2ZywiAwp0i']",15-07-2016,Energetic,https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO
2DGa7iaidT5s0qnINlwMjJ,The Spectre,73,193788,['Alan Walker'],['7vk5e3vY1uw9plTHJAMwjN'],15-09-2017,Energetic,https://open.spotify.com/track/2DGa7iaidT5s0qnINlwMjJ
2yLa0QULdQr0qAIvVwN6B5,...Ready For It?,73,208187,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],10-11-2017,Energetic,https://open.spotify.com/track/2yLa0QULdQr0qAIvVwN6B5
7wOqBOryVGD3nqDUihDSwL,Rumors,73,247608,['NEFFEX'],['3z97WMRi731dCvKklIf2X6'],26-04-2017,Energetic,https://open.spotify.com/track/7wOqBOryVGD3nqDUihDSwL
1XRgIKC5TPwo7nWGyKqgG0,I Get the Bag (feat. Migos),73,233087,"['Gucci Mane', 'Migos']","['13y7CgLHjMVRMDqxdx0Xdo', '6oMuImdp5ZcFhWP0ESe6mG']",13-10-2017,Energetic,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
2bjwRfXMk4uRgOD9IBYl9h,Portland,73,236615,"['Drake', 'Quavo', 'Travis Scott']","['3TVXtAsR1Inumwj472S9r4', '0VRj0yCOv2FXJNP47XQnx5', '0Y5tJX1MQlPlqiwlOH1tJY']",18-03-2017,Energetic,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h
4svZDCRz4cJoneBpjpx8DJ,I Did Something Bad,73,238253,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],10-11-2017,Energetic,https://open.spotify.com/track/4svZDCRz4cJoneBpjpx8DJ
5MLreTrtwv7fGyyAy0RyeB,See Me Fall - Y2K Remix,73,201509,"['Ro Ransom', 'Y2K']","['5tLx2xpkiHdzvX9CIymCfR', '6USMTwO0MNDnKte5a5h0xx']",27-10-2017,Energetic,https://open.spotify.com/track/5MLreTrtwv7fGyyAy0RyeB
3muBQDekYAg7jm6hDu6R0Z,First Day Out,73,254694,['Tee Grizzley'],['6AUl0ykLLpvTktob97x9hO'],07-04-2017,Energetic,https://open.spotify.com/track/3muBQDekYAg7jm6hDu6R0Z
65ES1qwOB577ZnTkizMXJJ,HUMBLE. - SKRILLEX REMIX,73,156800,"['Skrillex', 'Kendrick Lamar']","['5he5w2lnU9x7JFhnwcekXX', '2YZyLoL8N0Wb9xBt1NhZWg']",29-09-2017,Energetic,https://open.spotify.com/track/65ES1qwOB577ZnTkizMXJJ
4mL59LVbKgOpEACxraGYdr,While We're Young,73,236160,['Jhené Aiko'],['5ZS223C6JyBfXasXxrRqOk'],22-09-2017,Energetic,https://open.spotify.com/track/4mL59LVbKgOpEACxraGYdr
5fQBa4wkmq28xpSLOQ202K,Normal Girl,73,253587,['SZA'],['7tYKF4w9nC0nq9CsPZTHyP'],09-06-2017,Energetic,https://open.spotify.com/track/5fQBa4wkmq28xpSLOQ202K
3MOECVkNshqHYTPt5DZcdN,Five More Hours - Deorro x Chris Brown,73,211975,"['Deorro', 'Chris Brown']","['6VD4UEUPvtsemqD3mmTqCR', '7bXgB6jMjp9ATFy66eO08Z']",31-03-2017,Energetic,
2u7mxWSeoqTXndK5e08jMp,Nowadays (feat. Landon Cube),73,203908,"['Lil Skies', 'Landon Cube']","['7d3WFRME3vBY2cgoP38RDo', '04ei5kNgmDuNAydFhhIHnD']",12-12-2017,Energetic,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
2169IKAivSUUFGcedGASXc,16 Shots,73,224728,['Stefflon Don'],['2ExGrw6XpbtUAJHTLtUXUD'],22-05-2017,Energetic,https://open.spotify.com/track/2169IKAivSUUFGcedGASXc
3YeQsJs1FdLI3w0BqWwpmk,2nd Hand,73,123469,['$uicideboy$'],['1VPmR4DJC1PlOtd0IADAO0'],26-05-2017,Energetic,https://open.spotify.com/track/3YeQsJs1FdLI3w0BqWwpmk
1R0a2iXumgCiFb7HEZ7gUE,Don’t Blame Me,73,236413,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],10-11-2017,Energetic,https://open.spotify.com/track/1R0a2iXumgCiFb7HEZ7gUE
5lhcHMDQpNwhM62lSOrvLf,Ahora Dice,73,270493,"['Chris Jedi', 'J Balvin', 'Ozuna', 'Arcangel']","['0qTZZWLzuD59Un5r1speHm', '1vyhD5VmyZ7KMfW5gqLgo5', '1i8SpTcr7yvPOmcqrbnVXY', '4SsVbpTthjScTS7U2hmr1X']",17-03-2017,Energetic,https://open.spotify.com/track/5lhcHMDQpNwhM62lSOrvLf
2KvHC9z14GSl4YpkNMX384,Do Not Disturb,73,283551,['Drake'],['3TVXtAsR1Inumwj472S9r4'],18-03-2017,Energetic,https://open.spotify.com/track/2KvHC9z14GSl4YpkNMX384
7iNIg7XDEaYECfWD5dJ9Va,Friends (with BloodPop®),73,189467,"['Justin Bieber', 'BloodPop®']","['1uNFoZAHBGtllmzznpCI3s', '1okJ4NC308qbtY9LyHn6DO']",17-08-2017,Energetic,https://open.spotify.com/track/7iNIg7XDEaYECfWD5dJ9Va
5SE57ljOIUJ1ybL9U6CuBH,DNA,73,223123,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],18-09-2017,Energetic,https://open.spotify.com/track/3uRLwBjI2TahxslcMTvpFs
230wNo1dnexltKYQbsW7oD,772 Love,73,209489,['YNW Melly'],['1cNDP5yjU5vjeR8qMf4grg'],16-10-2017,Energetic,https://open.spotify.com/track/230wNo1dnexltKYQbsW7oD
7KX65PC1UZuImsUInThbav,Cold Little Heart - Radio Edit,73,210300,['Michael Kiwanuka'],['0bzfPKdbXL5ezYW2z3UGQj'],24-02-2017,Energetic,https://open.spotify.com/track/7KX65PC1UZuImsUInThbav
0l0CvurVUrr2w3Jj1hOVFc,NO,73,213507,['Meghan Trainor'],['6JL8zeS1NmiOftqZTRgdTz'],12-05-2017,Energetic,https://open.spotify.com/track/0l0CvurVUrr2w3Jj1hOVFc
1WIZiOuNO3woKfdlSK2gNn,Transportin',73,169345,['Kodak Black'],['46SHBwWsqBkxI7EeeBEQG7'],18-08-2017,Energetic,https://open.spotify.com/track/1WIZiOuNO3woKfdlSK2gNn
2NyrXRn4tancYPW6JwtTl2,From The D To The A (feat. Lil Yachty),73,158684,"['Tee Grizzley', 'Lil Yachty']","['6AUl0ykLLpvTktob97x9hO', '6icQOAFXDZKsumw3YXyusw']",17-03-2017,Energetic,https://open.spotify.com/track/0oNTCcktaFnaVgApibjcsQ
6SwRhMLwNqEi6alNPVG00n,LOYALTY. FEAT. RIHANNA.,73,227360,"['Kendrick Lamar', 'Rihanna']","['2YZyLoL8N0Wb9xBt1NhZWg', '5pKCCKE2ajJHZ9KAiaK11H']",14-04-2017,Energetic,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
4bEcoz1OcfMgUbp2ft8ieQ,911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),73,255653,"['Tyler, The Creator', 'Frank Ocean', 'Steve Lacy']","['4V8LLVI7PbaPR0K2TGSxFF', '2h93pZq0e7k5yf4dywlkpM', '57vWImR43h4CaDao012Ofp']",21-07-2017,Energetic,https://open.spotify.com/track/4bEcoz1OcfMgUbp2ft8ieQ
33bURv895AN4FkBvgFo2dx,Woman,73,278800,['Harry Styles'],['6KImCVD70vtIoJWnq6nGn3'],12-05-2017,Energetic,https://open.spotify.com/track/33bURv895AN4FkBvgFo2dx
15vzANxN8G9wWfwAJLLMCg,Paris,73,221520,['The Chainsmokers'],['69GGBxA162lTqCwzJG5jLp'],13-01-2017,Energetic,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
3EWMoDIm6lzuR0zQKtuCJX,Up Down (feat. Florida Georgia Line),73,197253,"['Morgan Wallen', 'Florida Georgia Line']","['4oUHIQIBe0LHzYfvXNW4QM', '3b8QkneNDz4JHKKKlLgYZg']",27-04-2018,Energetic,https://open.spotify.com/track/2RfYofkWwN77WJjR1rpena
4ve2uzqdwnHr20G5YgMMqr,Missin You Crazy,73,226693,['Russ'],['1z7b1Pr1rSlvWRzsW3HOrS'],07-09-2018,Energetic,https://open.spotify.com/track/4ve2uzqdwnHr20G5YgMMqr
6FyRXC8tJUh863JCkyWqtk,Adan y Eva,73,258639,['Paulo Londra'],['3vQ0GE3mI0dAaxIMYe5g7z'],05-11-2018,Energetic,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6
3XRQT7EoS4U87rUuJwg5P3,Hurt Me,73,122285,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],10-12-2018,Energetic,https://open.spotify.com/track/3XRQT7EoS4U87rUuJwg5P3
19m3E0nMZobyA93AxMXC32,I'm Still,73,192859,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],10-12-2018,Energetic,https://open.spotify.com/track/19m3E0nMZobyA93AxMXC32
3A2yGHWIzmGEIolwonU69h,Act Up,73,158332,['City Girls'],['37hAfseJWi0G3Scife12Il'],16-11-2018,Energetic,https://open.spotify.com/track/3A2yGHWIzmGEIolwonU69h
4ut5G4rgB1ClpMTMfjoIuy,High On Life (feat. Bonn),73,230762,"['Martin Garrix', 'Bonn']","['60d24wfXkVzDSfLS6hyCjZ', '7Io0XduXk7aOHFHA7sLru2']",29-07-2018,Energetic,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
1jo3TwNGCXfNdB5uba3ZVv,Killshot,73,253580,['Eminem'],['7dGJo4pcD2V6oG8kP0tJRR'],19-09-2018,Energetic,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv
22oEJW6r2rMb9z4IntfyEa,"Hey Look Ma, I Made It",73,169667,['Panic! At The Disco'],['20JZFwl6HVl6yg8a4H3ZqK'],22-06-2018,Energetic,https://open.spotify.com/track/22oEJW6r2rMb9z4IntfyEa
3yXFcbGxFn2au5q3pShkAe,Me Too,73,202301,['Kevin Gates'],['1gPhS1zisyXr5dHTYZyiMe'],28-09-2018,Energetic,https://open.spotify.com/track/3yXFcbGxFn2au5q3pShkAe
2UVbBKQOdFAekPTRsnkzcf,Stir Fry,73,190288,['Migos'],['6oMuImdp5ZcFhWP0ESe6mG'],26-01-2018,Energetic,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
4eWQlBRaTjPPUlzacqEeoQ,Never Be the Same,73,226973,['Camila Cabello'],['4nDoRrQiYLoBzwC5BhVJzF'],12-01-2018,Energetic,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
1tS1dRfxIV9FzqdYTbJgMn,Kenangan Manis,73,207938,['Pamungkas'],['7d86ERlvO5UG44j7Va0Y0C'],15-07-2018,Energetic,https://open.spotify.com/track/5jLzpxUOnCsX5tfq7TGY9v
2LskIZrCeLxRvCiGP8gxlh,Arms Around You (feat. Maluma & Swae Lee),73,198903,"['XXXTENTACION', 'Lil Pump', 'Swae Lee', 'Maluma']","['15UsOTVnJzReFVN1VCnxy4', '3wyVrVrFCkukjdVIdirGVY', '1zNqQNIdeOUZHb8zbZRFMX', '1r4hJ1h58CWwUQe3MxPuau']",25-10-2018,Energetic,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
3Yvk0ZLxMlt6ioasvdN6vB,Lemon Boy,73,272903,['Cavetown'],['2hR4h1Cao2ueuI7Cx9c7V8'],01-01-2018,Energetic,https://open.spotify.com/track/3Yvk0ZLxMlt6ioasvdN6vB
6KuqAtoeVzxAYOaMveLNpH,Dura,73,200480,['Daddy Yankee'],['4VMYDCV2IEDYJArk749S6m'],18-01-2018,Energetic,https://open.spotify.com/track/6KuqAtoeVzxAYOaMveLNpH
5Sn2fm8aisVlR7S6u1KW57,FAKE LOVE,73,242334,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],24-08-2018,Energetic,https://open.spotify.com/track/6m1TWFMeon7ai9XLOzdbiR
21LRaD9rB3v7p7DDCZsW4y,The Way I Talk,73,208280,['Morgan Wallen'],['4oUHIQIBe0LHzYfvXNW4QM'],27-04-2018,Energetic,https://open.spotify.com/track/6ok4IyXcJQekEeSlBjcI9Y
6akBF8JWM8lrpqejdwIfYI,16 Lines,73,244907,['Lil Peep'],['2kCcBybjl3SAtIcwdWpUe3'],09-11-2018,Energetic,https://open.spotify.com/track/6akBF8JWM8lrpqejdwIfYI
3L19besdNQzd342qL78xqm,Demons and Angels (feat. Juice WRLD),73,214593,"['A Boogie Wit da Hoodie', 'Juice WRLD']","['31W5EY0aAly4Qieq6OFu6I', '4MCBfE4596Uoi2O4DtmEMz']",21-12-2018,Energetic,https://open.spotify.com/track/3L19besdNQzd342qL78xqm
5aXgz1oKK8Q9z9xvTmSnrO,Topanga,73,215364,['Trippie Redd'],['6Xgp2XMz1fhVYe7i6yNAax'],09-11-2018,Energetic,https://open.spotify.com/track/1Am3fwJi1NF1sD2McZfVWi
577YBGuskWkVDCxZrLRB4v,Pure Cocaine,73,154024,['Lil Baby'],['5f7VJjfbwm532GiveGC0ZK'],30-11-2018,Energetic,https://open.spotify.com/track/577YBGuskWkVDCxZrLRB4v
24BNgrtp6Fag4M5BQPEgsV,End Of The Road,73,162981,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],10-12-2018,Energetic,https://open.spotify.com/track/24BNgrtp6Fag4M5BQPEgsV
3hv6ndi7uFT9L9wrhQCsqY,Gucci Flip Flops (feat. Lil Yachty),73,151851,"['Bhad Bhabie', 'Lil Yachty']","['7DuTB6wdzqFJGFLSH17k8e', '6icQOAFXDZKsumw3YXyusw']",18-09-2018,Energetic,https://open.spotify.com/track/3hv6ndi7uFT9L9wrhQCsqY
5zsHmE2gO3RefVsPyw2e3T,What's Up Danger (with Black Caviar),73,222307,"['Blackway', 'Black Caviar']","['1QvK8bFc2WREH4LDlJcJbi', '1wqW0IQWC7V7jktcjVHID6']",14-12-2018,Energetic,https://open.spotify.com/track/5zsHmE2gO3RefVsPyw2e3T
